var0,var1
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/FdHrO3zJQy,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/vyMtTiEWmW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/7BV94bMVzK
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9qSthiEW9A
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/EnegHjdGaO
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/VULXfoYUY9
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/iVbCmJleQr
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/jCTtEWCjR7
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/sua8Lc2xaW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QCBO5dhg87,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/wb8Ee2gwBA
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/0QRBvmYVIS
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9utNwHAIxe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/BGZ9VfpOsM
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/CwD3pmZhpe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ENam9xjg1l
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QKSJt9H0oQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/gaBZeIGX4I
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/thwxHhTuXe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/TftPPHTBZg,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/vyMtTiEWmW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9utNwHAIxe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/BGZ9VfpOsM
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/CwD3pmZhpe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ENam9xjg1l
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QKSJt9H0oQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/gaBZeIGX4I
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m5HLRpmZkp
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/thwxHhTuXe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/WeXLT35g90,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/vyMtTiEWmW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/bD0AoIRQwY,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9qSthiEW9A
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/bD0AoIRQwY,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/EnegHjdGaO
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/bD0AoIRQwY,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/NPDk5rcOUQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/bD0AoIRQwY,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/iVbCmJleQr
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/bD0AoIRQwY,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/sua8Lc2xaW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/bD0AoIRQwY,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/wb8Ee2gwBA
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/0QRBvmYVIS
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9utNwHAIxe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/CwD3pmZhpe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/ENam9xjg1l
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/QKSJt9H0oQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/gaBZeIGX4I
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/m5HLRpmZkp
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/thwxHhTuXe
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/kqkzTCrEH8,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/vyMtTiEWmW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/7BV94bMVzK
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9qSthiEW9A
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/NPDk5rcOUQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/VULXfoYUY9
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/iVbCmJleQr
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/jCTtEWCjR7
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/sua8Lc2xaW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/rQPiaSn9nq,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/wb8Ee2gwBA
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/7BV94bMVzK
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/9qSthiEW9A
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/NPDk5rcOUQ
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/VULXfoYUY9
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/iVbCmJleQr
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/sua8Lc2xaW
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/v9hid69OPz
http://www.owl-ontologies.com/Ontology1207768242.owl#ns/zyzIRPVOMK,http://www.owl-ontologies.com/Ontology1207768242.owl#ns/wb8Ee2gwBA
