var0,var1
http://sws.ifi.uio.no/data/npd-v2/company/1626839/reserve/4973114,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/1626839/reserve/853376,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/1626839/reserve/97002,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237193/reserve/20474183,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237193/reserve/43651,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237193/reserve/43751,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/1035937,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/1036101,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/104718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/1272071,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/1578840,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/1630100,0.360000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/1630514,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/18116481,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/18212090,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/1854729,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/20460969,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/20461008,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/20474183,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/2053062,6.990000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/21350124,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/21675447,0.570000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/22507971,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/2762452,2.630000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/2834734,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/3392471,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/3420717,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/3505505,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/3960848,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/4005142,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43437,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43444,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43457,2.630000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43464,0.250000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43478,0.120000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43506,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43513,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43520,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43527,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43534,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43541,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43555,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43590,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43618,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43625,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43639,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43645,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43651,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43658,0.310000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43672,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43679,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43686,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43699,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43725,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43732,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43745,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43751,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43765,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43771,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43778,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/43785,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/4444332,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/4467574,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/4467595,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/46437,-0.860000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/4704482,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/4966234,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/4973114,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/5774394,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/853376,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17237817/reserve/97002,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/1272071,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/21106284,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/21613906,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/43451,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/43576,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/43583,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/43597,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/17342870/reserve/43604,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/1853786/reserve/1036101,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/1853786/reserve/20460969,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/20460080/reserve/20474183,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/20460080/reserve/43651,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/20460080/reserve/43718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/20485291/reserve/22492497,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/20485291/reserve/2845712,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/20485291/reserve/3392471,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/20485291/reserve/4380167,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2052695/reserve/1028599,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2052695/reserve/43485,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2052695/reserve/43548,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2052695/reserve/43800,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2052695/reserve/4704482,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2052695/reserve/4999528,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/21631209/reserve/20474183,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/21631209/reserve/43751,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/21631209/reserve/4704482,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/21666830/reserve/20460988,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/21666830/reserve/21675433,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/21666830/reserve/43618,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/21666830/reserve/43807,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/22223020/reserve/5506919,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/23173852/reserve/43651,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/23286115/reserve/43792,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/1630514,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/18212090,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/1854729,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/21350124,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/2834734,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/3960848,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43437,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43444,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43506,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43513,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43520,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43527,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43534,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43541,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43765,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43771,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43778,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/43785,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/4966234,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/4973114,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2388594/reserve/5774394,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/1035937,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/20461008,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/22492497,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/2845712,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/4005142,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43437,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43444,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43506,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43513,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43520,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43527,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43534,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43541,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43625,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43639,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43645,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43745,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43771,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/43785,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/46437,-0.050000
http://sws.ifi.uio.no/data/npd-v2/company/2410696/reserve/97002,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/1036101,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/1272071,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/1578893,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/1630514,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/1854729,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/20461008,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/2053062,3.500000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/21106284,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/2138816,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/21675447,1.530000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/3392471,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/3960848,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/4005142,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43437,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43444,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43457,0.420000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43464,0.040000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43478,0.020000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43506,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43513,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43520,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43527,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43534,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43541,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43555,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43590,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43625,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43639,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43645,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43745,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43765,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/43785,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/46437,-0.100000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/4966234,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/4973114,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/853376,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2410708/reserve/97002,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/21123063,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/3437650,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/43451,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/43492,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/43618,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/43651,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/43807,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/4467554,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/4999528,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2425093/reserve/97002,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2747354/reserve/18161341,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2747354/reserve/20460988,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2767314/reserve/18161341,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2767314/reserve/21123063,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2767314/reserve/21675433,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2767314/reserve/22492497,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2767314/reserve/2845712,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2767314/reserve/43792,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2767314/reserve/4380167,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/1035937,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/104718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/1578840,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/1630100,0.240000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/1630514,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/1854729,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/22507971,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/2762452,0.660000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/3420717,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/3505505,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/3960848,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43457,1.450000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43464,0.110000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43478,0.060000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43562,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43604,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43658,0.150000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43672,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43679,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43725,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43732,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/2835212/reserve/43765,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/34/reserve/43492,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/34/reserve/43807,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/34/reserve/4999528,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/3482067/reserve/43597,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/3488906/reserve/43758,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4038735/reserve/43485,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4038735/reserve/43548,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4062883/reserve/1272071,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4062883/reserve/20474183,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4062883/reserve/3505505,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4062883/reserve/43604,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4062883/reserve/43651,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4062883/reserve/43751,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/1028599,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/18081500,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/18212090,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/2762452,0.940000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/43492,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/43800,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/4444332,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/4999528,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4070011/reserve/5506919,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/1036101,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/104718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/1578893,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/20460969,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/21106284,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/2138816,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/43576,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/43583,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/43590,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/43658,0.140000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/43672,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4238233/reserve/43679,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/104718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/1578840,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/20460988,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/43672,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/43718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/43725,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/43732,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/441/reserve/4467595,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4444493/reserve/18081500,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4444493/reserve/3420717,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4444493/reserve/4467595,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4444493/reserve/5506919,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4460594/reserve/21675433,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4505831/reserve/4704482,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4526555/reserve/43576,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4526555/reserve/43583,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/4526555/reserve/43604,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/5064434/reserve/43807,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/5267845/reserve/1578840,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/5267845/reserve/18116481,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/5267845/reserve/20474183,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/5267845/reserve/2053062,2.280000
http://sws.ifi.uio.no/data/npd-v2/company/5267845/reserve/43751,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/5267845/reserve/4467574,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/5267845/reserve/4467595,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/562/reserve/2762452,1.550000
http://sws.ifi.uio.no/data/npd-v2/company/562/reserve/43758,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/562/reserve/4467574,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/562/reserve/46437,-0.230000
http://sws.ifi.uio.no/data/npd-v2/company/738/reserve/43576,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/738/reserve/43583,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/104718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/20460988,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/2053062,0.530000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/43618,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/43672,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/43718,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/43725,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/43732,0.000000
http://sws.ifi.uio.no/data/npd-v2/company/97557/reserve/4467574,0.000000
